	Node degree	Node betweenness	Node stress	Node eigenvector centrality scores	Node closeness	Clustering coefficient
OTU_703	43	13.3653765827581	545	0.056509264047498	0.000938086303939962	0.799557032115172
OTU_701	13	0	0	0.0188582728332506	0.000874125874125874	1
OTU_70	81	1288.65439952118	39998	0.133568426340048	0.00112739571589628	0.422839506172839
OTU_697	31	13.2491033522406	852	0.0641805040416922	0.00099403578528827	0.883870967741936
OTU_696	30	0	0	0.15604352863615	0.000979431929480901	1
OTU_692	26	0.10927567495143	7	0.0525506494341122	0.000925069380203515	0.990769230769231
OTU_691	2	0	0	0.0184774202438243	0.000908265213442325	1
OTU_69	20	1.02120563460433	55	0.0216142680047512	0.000864304235090752	0.952631578947368
OTU_684	3	0	0	0.0134826158717431	0.000851063829787234	1
OTU_682	18	0	0	0.197379094185329	0.000911577028258888	1
OTU_68	81	4051.1356628873	110186	0.3158634528442	0.00125786163522013	0.234876543209877
OTU_674	34	3.46079412557381	221	0.0640046471646398	0.000942507068803016	0.914438502673797
OTU_67	105	2559.72814236049	87525	0.191781274991872	0.00123609394313968	0.42014652014652
OTU_666	41	25.3131538373655	2563	0.0737544204819052	0.00103092783505155	0.946341463414634
OTU_66	147	1384.637117569	67370	0.962422146977924	0.00128700128700129	0.403783431180691
OTU_658	5	0	0	0.0572075521030707	0.000871080139372822	1
OTU_656	5	0	0	0.0473258853527595	0.000938086303939962	1
OTU_655	9	0	0	0.0129006297075248	0.000862812769628991	1
OTU_652	10	0	0	0.0561578274428159	0.000935453695042095	1
OTU_65	108	1767.24576506205	37461	0.385797917308867	0.00126422250316056	0.404465212876428
OTU_647	50	107.581049382393	7103	0.102646486345537	0.00108813928182807	0.717551020408163
OTU_646	7	0	0	0.0779745016500021	0.000980392156862745	1
OTU_644	30	0	0	0.167681600501098	0.000999000999000999	1
OTU_643	7	0	0	0.0392342191531255	0.00089126559714795	1
OTU_642	15	2.15776101878364	99	0.0241272109301339	0.000912408759124088	0.961904761904762
OTU_64	57	305.63600556783	19857	0.3631679075872	0.00121506682867558	0.56077694235589
OTU_637	8	1.39283093176113	113	0.0624677795636925	0.000975609756097561	0.785714285714286
OTU_626	3	0	0	0.0211944833767874	0.000874125874125874	1
OTU_625	9	0	0	0.101356408107377	0.000905797101449275	1
OTU_622	32	2.47460312962672	139	0.0474464807620359	0.000923361034164358	0.959677419354839
OTU_620	2	0	0	0.0232896141628144	0.000863557858376511	1
OTU_619	20	3.35094860428185	386	0.150650149222195	0.00112233445566779	0.931578947368421
OTU_615	14	0	0	0.15586687675415	0.000910746812386157	1
OTU_613	1	0	0	0.00380408005020212	0.000816993464052287	0
OTU_61	62	384.773576639997	20522	0.0851793391847596	0.00105596620908131	0.528820729772607
OTU_6079	56	4.64357187517451	344	0.0726814456901772	0.000954198473282443	0.920779220779221
OTU_604	38	0.0528009360830774	3	0.197759747544741	0.00100200400801603	0.997155049786629
OTU_603	39	11.3880757420105	494	0.0701346017966533	0.000961538461538461	0.874493927125506
OTU_6009	60	7.98137506167103	484	0.0748688592922538	0.000957854406130268	0.88361581920904
OTU_600	22	0	0	0.238108801764538	0.000959692898272553	1
OTU_6	73	155.702661939063	9305	0.099761946266232	0.00107874865156419	0.729832572298326
OTU_599	49	1.67447821362037	287	0.475930292447322	0.00101626016260163	0.969387755102041
OTU_596	24	0	0	0.25834730555799	0.00101729399796541	1
OTU_592	20	0	0	0.224198555083578	0.00101317122593718	1
OTU_591	25	0.063508064516129	2	0.0393950299228921	0.000919963201471941	0.993333333333333
OTU_5839	60	4.89496381702437	291	0.0754852040308447	0.000953288846520496	0.912994350282486
OTU_58	130	532.719928256247	35506	0.9093652570575	0.0012453300124533	0.480858676207513
OTU_577	19	0	0	0.106652196030452	0.000963391136801541	1
OTU_575	30	0	0	0.320790306624976	0.000961538461538461	1
OTU_5719	54	2.74162904522362	227	0.0713900709378488	0.000952380952380952	0.947589098532495
OTU_571	4	0	0	0.036977051455562	0.000943396226415094	1
OTU_570	27	0	0	0.283256261388526	0.000921658986175115	1
OTU_57	71	608.883157277027	16128	0.100806017476669	0.00108225108225108	0.464788732394366
OTU_569	53	127.66705768547	7259	0.103372514202145	0.00108932461873638	0.67489114658926
OTU_563	13	0	0	0.0796092318018605	0.000962463907603465	1
OTU_56	140	3377.66090107411	88957	0.900482970811556	0.0013262599469496	0.404933196300103
OTU_559	21	0	0	0.124982080834395	0.000975609756097561	1
